"","id","polarity","block","mz","calibrated_mz","calculated_mz","formula"
"X6630_NEG_13_503.15582154482",6630,"NEG",13,503.156106542824,503.15582154482,503.15588526539,"C25 H28 O11"
"X6631_NEG_13_503.192249213585",6631,"NEG",13,503.192539325948,503.192249213585,503.192270774739,"C26 H32 O10"
"X6633_NEG_13_505.062402365822",6633,"NEG",13,505.062679554972,505.062402365822,505.062378801799,"C22 H18 O14"
"X6634_NEG_13_505.098771624713",6634,"NEG",13,505.099050620974,505.098771624713,505.098764311149,"C23 H22 O13"
"X6635_NEG_13_505.135095886562",6635,"NEG",13,505.135395068504,505.135095886562,505.135149820499,"C24 H26 O12"
"X6636_NEG_13_505.171484778545",6636,"NEG",13,505.1717815752,505.171484778545,505.171535329849,"C25 H30 O11"
"X6637_NEG_13_505.20788445871",6637,"NEG",13,505.208181137454,505.20788445871,505.2079208392,"C26 H34 O10"
"X6639_NEG_13_507.078030940154",6639,"NEG",13,507.078313688488,507.078030940154,507.07802886626,"C22 H20 O14"
"X6640_NEG_13_507.114373318782",6640,"NEG",13,507.114654335624,507.114373318782,507.114414375609,"C23 H24 O13"
"X6641_NEG_13_507.150711771446",6641,"NEG",13,507.151002345636,507.150711771446,507.150799884959,"C24 H28 O12"
"X6642_NEG_13_507.223542039781",6642,"NEG",13,507.223839004431,507.223542039781,507.223570903659,"C26 H36 O10"
"X6646_NEG_13_509.166410584065",6646,"NEG",13,509.166707257749,509.166410584065,509.166449949419,"C24 H30 O12"
"X6647_NEG_13_509.202797528596",6647,"NEG",13,509.203095066384,509.202797528596,509.202835458768,"C25 H34 O11"
"X6651_NEG_13_511.145707533772",6651,"NEG",13,511.145991220232,511.145707533772,511.145714504529,"C23 H28 O13"
"X6652_NEG_13_511.182084530627",6652,"NEG",13,511.182378595791,511.182084530627,511.18210001388,"C24 H32 O12"
"X6653_NEG_13_511.218448241379",6653,"NEG",13,511.218746377916,511.218448241379,511.21848552323,"C25 H36 O11"
"X6654_NEG_13_513.067423511429",6654,"NEG",13,513.067705862906,513.067423511429,513.067464182229,"C24 H18 O13"
"X6655_NEG_13_513.103813737477",6655,"NEG",13,513.10409392088,513.103813737477,513.103849691579,"C25 H22 O12"
"X6658_NEG_13_515.046718482013",6658,"NEG",13,515.04700386323,515.046718482013,515.046728737339,"C23 H16 O14"
"X6659_NEG_13_515.083057917269",6659,"NEG",13,515.083343873203,515.083057917269,515.083114246689,"C24 H20 O13"
"X6662_NEG_13_515.192221341719",6662,"NEG",13,515.1925058124,515.192221341719,515.192270774739,"C27 H32 O10"
"X6664_NEG_13_517.062404559249",6664,"NEG",13,517.062692895486,517.062404559249,517.062378801799,"C23 H18 O14"
"X6665_NEG_13_517.098751290012",6665,"NEG",13,517.099033365606,517.098751290012,517.098764311149,"C24 H22 O13"
"X6666_NEG_13_517.135074273166",6666,"NEG",13,517.135358279235,517.135074273166,517.135149820499,"C25 H26 O12"
"X6667_NEG_13_517.171466541498",6667,"NEG",13,517.171751057381,517.171466541498,517.171535329849,"C26 H30 O11"
"X6668_NEG_13_517.207914490969",6668,"NEG",13,517.208203277791,517.207914490969,517.207920839199,"C27 H34 O10"
"X6669_NEG_13_519.078012526274",6669,"NEG",13,519.078296464944,519.078012526274,519.078028866259,"C23 H20 O14"
"X6670_NEG_13_519.114360499991",6670,"NEG",13,519.114648623934,519.114360499991,519.114414375609,"C24 H24 O13"
"X6671_NEG_13_519.150724674094",6671,"NEG",13,519.151015722106,519.150724674094,519.150799884959,"C25 H28 O12"
"X6672_NEG_13_519.2235556413",6672,"NEG",13,519.223851706457,519.2235556413,519.223570903659,"C27 H36 O10"
"X6673_NEG_13_521.093646396143",6673,"NEG",13,521.093929410554,521.093646396143,521.093678930719,"C23 H22 O14"
"X6674_NEG_13_521.129992137969",6674,"NEG",13,521.130277598399,521.129992137969,521.130064440069,"C24 H26 O13"
"X6675_NEG_13_521.166404440766",6675,"NEG",13,521.166703298836,521.166404440766,521.166449949419,"C25 H30 O12"
"X6676_NEG_13_521.202803633709",6676,"NEG",13,521.203112320801,521.202803633709,521.202835458768,"C26 H34 O11"
"X6677_NEG_13_521.23923222415",6677,"NEG",13,521.239529499219,521.23923222415,521.239220968119,"C27 H38 O10"
"X6680_NEG_13_523.145679071746",6680,"NEG",13,523.145970453657,523.145679071746,523.145714504529,"C24 H28 O13"
"X6681_NEG_13_523.1820561839",6681,"NEG",13,523.182362074596,523.1820561839,523.18210001388,"C25 H32 O12"
"X6682_NEG_13_523.218473363295",6682,"NEG",13,523.218772029239,523.218473363295,523.218485523229,"C26 H36 O11"
"X6683_NEG_13_525.067433759352",6683,"NEG",13,525.067719000555,525.067433759352,525.067464182229,"C25 H18 O13"
"X6687_NEG_13_525.197715774023",6687,"NEG",13,525.198003937884,525.197715774023,525.197750078339,"C25 H34 O12"
"X6688_NEG_13_527.046710032056",6688,"NEG",13,527.046995139002,527.046710032056,527.046728737339,"C24 H16 O14"
"X6692_NEG_13_529.062362308176",6692,"NEG",13,529.0626517043,529.062362308176,529.062378801799,"C24 H18 O14"
"X6693_NEG_13_529.09876013778",6693,"NEG",13,529.099047807269,529.09876013778,529.098764311149,"C25 H22 O13"
"X6697_NEG_13_531.078030392438",6697,"NEG",13,531.078318472245,531.078030392438,531.078028866259,"C24 H20 O14"
"X6698_NEG_13_531.11433356174",6698,"NEG",13,531.114620845274,531.11433356174,531.114414375609,"C25 H24 O13"
"X6699_NEG_13_531.150734698774",6699,"NEG",13,531.151023176818,531.150734698774,531.150799884959,"C26 H28 O12"
"X6702_NEG_13_533.057263884255",6702,"NEG",13,533.057553592382,533.057263884255,533.057293421369,"C23 H18 O15"
"X6703_NEG_13_533.093699564284",6703,"NEG",13,533.093987088407,533.093699564284,533.093678930719,"C24 H22 O14"
"X6704_NEG_13_533.130028263835",6704,"NEG",13,533.130315736643,533.130028263835,533.130064440069,"C25 H26 O13"
"X6705_NEG_13_533.16639816797",6705,"NEG",13,533.166690052755,533.16639816797,533.166449949419,"C26 H30 O12"
"X6709_NEG_13_535.109318529148",6709,"NEG",13,535.109605289983,535.109318529148,535.109328995179,"C24 H24 O14"
"X6710_NEG_13_535.145648423426",6710,"NEG",13,535.14594521675,535.145648423426,535.145714504529,"C25 H28 O13"
"X6711_NEG_13_535.182053394595",6711,"NEG",13,535.182347940852,535.182053394595,535.18210001388,"C26 H32 O12"
"X6712_NEG_13_535.218442675006",6712,"NEG",13,535.218744561578,535.218442675006,535.218485523229,"C27 H36 O11"
"X6714_NEG_13_537.161358735709",6714,"NEG",13,537.161652603093,537.161358735709,537.161364568989,"C25 H30 O13"
"X6715_NEG_13_537.197739628653",6715,"NEG",13,537.198038574912,537.197739628653,537.197750078339,"C26 H34 O12"
"X6717_NEG_13_539.083122204283",6717,"NEG",13,539.083401425286,539.083122204283,539.083114246689,"C26 H20 O13"
"X6719_NEG_13_539.213396103938",6719,"NEG",13,539.213690079301,539.213396103938,539.213400142799,"C26 H36 O12"
"X6720_NEG_13_541.062349265314",6720,"NEG",13,541.06263612175,541.062349265314,541.062378801799,"C25 H18 O14"
"X6721_NEG_13_541.098745658129",6721,"NEG",13,541.099032954786,541.098745658129,541.098764311149,"C26 H22 O13"
"X6724_NEG_13_543.114398890909",6724,"NEG",13,543.114693365256,543.114398890909,543.114414375609,"C26 H24 O13"
"X6727_NEG_13_545.093653387938",6727,"NEG",13,545.09394179044,545.093653387938,545.093678930719,"C25 H22 O14"
"X6728_NEG_13_545.130018913361",6728,"NEG",13,545.130312801768,545.130018913361,545.130064440069,"C26 H26 O13"
"X6729_NEG_13_545.16637780794",6729,"NEG",13,545.166663354539,545.16637780794,545.166449949419,"C27 H30 O12"
"X6731_NEG_13_547.072939490329",6731,"NEG",13,547.073224758452,547.072939490329,547.072943485829,"C24 H20 O15"
"X6732_NEG_13_547.109348842312",6732,"NEG",13,547.109641146762,547.109348842312,547.109328995179,"C25 H24 O14"
"X6734_NEG_13_547.18203418351",6734,"NEG",13,547.182339235383,547.18203418351,547.18210001388,"C27 H32 O12"
"X6735_NEG_13_547.218482757576",6735,"NEG",13,547.218777227218,547.218482757576,547.21848552323,"C28 H36 O11"
"X6739_NEG_13_549.197731304868",6739,"NEG",13,549.198032180149,549.197731304868,549.197750078339,"C27 H34 O12"
"X6742_NEG_13_551.176998209729",6742,"NEG",13,551.177293030676,551.176998209729,551.177014633449,"C26 H32 O13"
"X6743_NEG_13_551.21338242061",6743,"NEG",13,551.213674946207,551.21338242061,551.213400142799,"C27 H36 O12"
"X6745_NEG_13_553.19269219694",6745,"NEG",13,553.19298670539,553.19269219694,553.192664697909,"C26 H34 O13"
"X6749_NEG_13_557.093651097846",6749,"NEG",13,557.093942117806,557.093651097846,557.093678930719,"C26 H22 O14"
"X6752_NEG_13_559.072945880375",6752,"NEG",13,559.073243329103,559.072945880375,559.072943485829,"C25 H20 O15"
"X6753_NEG_13_559.109346931904",6753,"NEG",13,559.109636780199,559.109346931904,559.109328995179,"C26 H24 O14"
"X6755_NEG_13_561.088606744455",6755,"NEG",13,561.088899544472,561.088606744455,561.088593550289,"C25 H22 O15"
"X6756_NEG_13_561.124923091684",6756,"NEG",13,561.125212482164,561.124923091684,561.124979059639,"C26 H26 O14"
"X6757_NEG_13_561.161252620375",6757,"NEG",13,561.161542152421,561.161252620375,561.161364568989,"C27 H30 O13"
"X6762_NEG_13_563.176931618892",6762,"NEG",13,563.177229146548,563.176931618892,563.177014633449,"C27 H32 O13"
"X6774_NEG_13_571.109311843576",6774,"NEG",13,571.109601509523,571.109311843576,571.109328995179,"C27 H24 O14"
"X6792_NEG_14_137.02445849557",6792,"NEG",14,137.024404628788,137.02445849557,137.024417599769,"C7 H6 O3"
"X6793_NEG_14_139.040091884523",6793,"NEG",14,139.040037121506,139.040091884523,139.040067664229,"C7 H8 O3"
"X6795_NEG_14_141.019368060039",6795,"NEG",14,141.019316057207,141.019368060039,141.019332219339,"C6 H6 O4"
"X6797_NEG_14_146.024781958799",6797,"NEG",14,146.024736077491,146.024781958799,146.024751952399,"C8 H5 O2 N1"
"X6798_NEG_14_150.001942451782",6798,"NEG",14,150.001898182621,150.001942451782,150.001908507229,"C7 H5 O1 N1 S1"
"X6800_NEG_14_155.035015886938",6800,"NEG",14,155.034977287393,155.035015886938,155.034982283799,"C7 H8 O4"
"X6801_NEG_14_158.082249738279",6801,"NEG",14,158.082209535761,158.082249738279,158.082266829809,"C7 H13 O3 N1"
"X6802_NEG_14_163.076420023337",6802,"NEG",14,163.0763884463,163.076420023337,163.076453173579,"C10 H12 O2"
"X6803_NEG_14_164.035293513457",6803,"NEG",14,164.035265699235,164.035293513457,164.035316636429,"C8 H7 O3 N1"
"X6804_NEG_14_165.092073668688",6804,"NEG",14,165.092048996094,165.092073668688,165.092103238039,"C10 H14 O2"
"X6805_NEG_14_166.014549087715",6805,"NEG",14,166.014525294655,166.014549087715,166.014581191539,"C7 H5 O4 N1"
"X6808_NEG_14_172.040383804459",6808,"NEG",14,172.040366648406,172.040383804459,172.040402016859,"C10 H7 O2 N1"
"X6809_NEG_14_173.024399799367",6809,"NEG",14,173.024379160531,173.024399799367,173.024417599769,"C10 H6 O3"
"X6810_NEG_14_175.076419411223",6810,"NEG",14,175.076405927986,175.076419411223,175.076453173579,"C11 H12 O2"
"X6811_NEG_14_175.097547345677",6811,"NEG",14,175.097539442493,175.097547345677,175.097582541639,"C8 H16 O4"
"X6812_NEG_14_177.092074505534",6812,"NEG",14,177.092062539741,177.092074505534,177.092103238039,"C11 H14 O2"
"X6813_NEG_14_178.050953290279",6813,"NEG",14,178.050942404425,178.050953290279,178.050966700889,"C9 H9 O3 N1"
"X6814_NEG_14_180.030197656585",6814,"NEG",14,180.030190342931,180.030197656585,180.030231255999,"C8 H7 O4 N1"
"X6815_NEG_14_181.071752020571",6815,"NEG",14,181.071747370519,181.071752020571,181.071761716319,"C6 H14 O6"
"X6816_NEG_14_182.009483351641",6816,"NEG",14,182.009479822162,182.009483351641,182.009495811109,"C7 H5 O5 N1"
"X6818_NEG_14_191.07136409142",6818,"NEG",14,191.071371913652,191.07136409142,191.071367793149,"C11 H12 O3"
"X6820_NEG_14_193.123401267406",6820,"NEG",14,193.123409829886,193.123401267406,193.123403366959,"C12 H18 O2"
"X6821_NEG_14_195.029868861494",6821,"NEG",14,195.029881801604,195.029868861494,195.029896903369,"C9 H8 O5"
"X6823_NEG_14_197.009222432054",6823,"NEG",14,197.009237109217,197.009222432054,197.009161458479,"C8 H6 O6"
"X6826_NEG_14_203.034957007692",6826,"NEG",14,203.034978760346,203.034957007692,203.034982283799,"C11 H8 O4"
"X6827_NEG_14_203.071341200064",6827,"NEG",14,203.071362802618,203.071341200064,203.071367793149,"C12 H12 O3"
"X6829_NEG_14_205.01423361152",6829,"NEG",14,205.014258380414,205.01423361152,205.014246838909,"C10 H6 O5"
"X6830_NEG_14_205.050603162241",6830,"NEG",14,205.050628288865,205.050603162241,205.050632348259,"C11 H10 O4"
"X6831_NEG_14_205.086997693792",6831,"NEG",14,205.087022904453,205.086997693792,205.087017857609,"C12 H14 O3"
"X6833_NEG_14_207.029870527386",6833,"NEG",14,207.02989768449,207.029870527386,207.029896903369,"C10 H8 O5"
"X6834_NEG_14_207.051007142203",6834,"NEG",14,207.051034999608,207.051007142203,207.051026271429,"C7 H12 O7"
"X6835_NEG_14_207.102643319666",6835,"NEG",14,207.102670118391,207.102643319666,207.102667922069,"C12 H16 O3"
"X6837_NEG_14_209.081906585935",6837,"NEG",14,209.08193686634,209.081906585935,209.081932477179,"C11 H14 O4"
"X6838_NEG_14_209.11828878839",6838,"NEG",14,209.118318735425,209.11828878839,209.118317986529,"C12 H18 O3"
"X6839_NEG_14_211.06116859555",6839,"NEG",14,211.061200736606,211.06116859555,211.06119703229,"C10 H12 O5"
"X6840_NEG_14_213.022684432334",6840,"NEG",14,213.022718004835,213.022684432334,213.022703522659,"C9 H10 O4 S1"
"X6842_NEG_14_217.050618068891",6842,"NEG",14,217.050656779866,217.050618068891,217.050632348259,"C12 H10 O4"
"X6843_NEG_14_217.086991197871",6843,"NEG",14,217.087028985796,217.086991197871,217.087017857609,"C13 H14 O3"
"X6844_NEG_14_219.029887272934",6844,"NEG",14,219.029929273145,219.029887272934,219.029896903369,"C11 H8 O5"
"X6845_NEG_14_219.066258275309",6845,"NEG",14,219.06630062986,219.066258275309,219.066282412718,"C12 H12 O4"
"X6846_NEG_14_219.102633701303",6846,"NEG",14,219.102675258456,219.102633701303,219.102667922069,"C13 H16 O3"
"X6847_NEG_14_221.009139649776",6847,"NEG",14,221.009184401931,221.009139649776,221.009161458479,"C10 H6 O6"
"X6848_NEG_14_221.045514711866",6848,"NEG",14,221.04555930633,221.045514711866,221.045546967828,"C11 H10 O5"
"X6849_NEG_14_221.118295666726",6849,"NEG",14,221.11833900446,221.118295666726,221.118317986529,"C13 H18 O3"
"X6851_NEG_14_223.024790021631",6851,"NEG",14,223.024837430495,223.024790021631,223.024811522939,"C10 H8 O6"
"X6852_NEG_14_223.061169310948",6852,"NEG",14,223.06121617985,223.061169310948,223.061197032289,"C11 H12 O5"
"X6853_NEG_14_223.097551883994",6853,"NEG",14,223.097599049297,223.097551883994,223.097582541639,"C12 H16 O4"
"X6854_NEG_14_223.133945836421",6854,"NEG",14,223.133992533804,223.133945836421,223.133968050989,"C13 H20 O3"
"X6855_NEG_14_225.076825526523",6855,"NEG",14,225.076874270164,225.076825526523,225.076847096749,"C11 H14 O5"
"X6857_NEG_14_229.050607544381",6857,"NEG",14,229.050659551737,229.050607544381,229.050632348259,"C13 H10 O4"
"X6858_NEG_14_229.086999574791",6858,"NEG",14,229.087054349194,229.086999574791,229.087017857609,"C14 H14 O3"
"X6861_NEG_14_231.066253584707",6861,"NEG",14,231.066310203081,231.066253584707,231.066282412719,"C13 H12 O4"
"X6862_NEG_14_231.102637057596",6862,"NEG",14,231.102693128048,231.102637057596,231.102667922069,"C14 H16 O3"
"X6863_NEG_14_233.045517842581",6863,"NEG",14,233.045576192353,233.045517842581,233.045546967829,"C12 H10 O5"
"X6864_NEG_14_233.081902424165",6864,"NEG",14,233.081961673019,233.081902424165,233.081932477179,"C13 H14 O4"
"X6865_NEG_14_233.118293565108",6865,"NEG",14,233.118351771777,233.118293565108,233.118317986529,"C14 H18 O3"
"X6866_NEG_14_235.024789047023",6866,"NEG",14,235.024851294557,235.024789047023,235.024811522939,"C11 H8 O6"
"X6867_NEG_14_235.061158054967",6867,"NEG",14,235.061219320528,235.061158054967,235.06119703229,"C12 H12 O5"
"X6868_NEG_14_235.097550722379",6868,"NEG",14,235.097612049704,235.097550722379,235.097582541639,"C13 H16 O4"
"X6869_NEG_14_235.133938440184",6869,"NEG",14,235.13399989208,235.133938440184,235.133968050988,"C14 H20 O3"
"X6871_NEG_14_237.040447741835",6871,"NEG",14,237.040511095955,237.040447741835,237.040461587399,"C11 H10 O6"
"X6872_NEG_14_237.076822474175",6872,"NEG",14,237.076886296904,237.076822474175,237.076847096749,"C12 H14 O5"
"X6873_NEG_14_237.113197360316",6873,"NEG",14,237.113261026165,237.113197360316,237.113232606099,"C13 H18 O4"
"X6876_NEG_14_242.176136897971",6876,"NEG",14,242.176206418653,242.176136897971,242.17616721657,"C13 H25 O3 N1"
"X6877_NEG_14_243.066248472538",6877,"NEG",14,243.066316248928,243.066248472538,243.066282412719,"C14 H12 O4"
"X6878_NEG_14_245.045517519235",6878,"NEG",14,245.04558904029,245.045517519235,245.045546967829,"C13 H10 O5"
"X6879_NEG_14_245.048875148907",6879,"NEG",14,245.048947291522,245.048875148907,245.048918271149,"C10 H14 O5 S1"
"X6880_NEG_14_245.081898560105",6880,"NEG",14,245.081971158551,245.081898560105,245.081932477179,"C14 H14 O4"
"X6881_NEG_14_245.118287468423",6881,"NEG",14,245.118359654952,245.118287468423,245.118317986529,"C15 H18 O3"
"X6882_NEG_14_247.024764488418",6882,"NEG",14,247.024841189451,247.024764488418,247.024811522939,"C12 H8 O6"
"X6883_NEG_14_247.061161001528",6883,"NEG",14,247.061236456251,247.061161001528,247.061197032289,"C13 H12 O5"
"X6884_NEG_14_247.097539162405",6884,"NEG",14,247.097614623884,247.097539162405,247.097582541639,"C14 H16 O4"
"X6885_NEG_14_247.133931625813",6885,"NEG",14,247.134005983142,247.133931625813,247.133968050989,"C15 H20 O3"
"X6886_NEG_14_249.00403746053",6886,"NEG",14,249.004116848006,249.00403746053,249.004076078049,"C11 H6 O7"
"X6887_NEG_14_249.040422453085",6887,"NEG",14,249.040499757318,249.040422453085,249.040461587399,"C12 H10 O6"
"X6888_NEG_14_249.113189566497",6888,"NEG",14,249.113266936455,249.113189566497,249.113232606099,"C14 H18 O4"
"X6889_NEG_14_249.149584202361",6889,"NEG",14,249.149662163055,249.149584202361,249.149618115449,"C15 H22 O3"
"X6890_NEG_14_250.14482619279",6890,"NEG",14,250.144904915811,250.14482619279,250.144867087649,"C14 H21 O3 N1"
"X6892_NEG_14_251.056069329164",6892,"NEG",14,251.056147413657,251.056069329164,251.056111651859,"C12 H12 O6"
"X6893_NEG_14_251.092460872586",6893,"NEG",14,251.092540419091,251.092460872586,251.092497161209,"C13 H16 O5"
"X6894_NEG_14_251.128836157956",6894,"NEG",14,251.128915855539,251.128836157956,251.128882670559,"C14 H20 O4"
"X6896_NEG_14_253.108101463768",6896,"NEG",14,253.1081833143,253.108101463768,253.108147225669,"C13 H18 O5"
"X6898_NEG_14_255.069599505918",6898,"NEG",14,255.069680193831,255.069599505918,255.069653716039,"C12 H16 O4 S1"
"X6899_NEG_14_255.160144486087",6899,"NEG",14,255.160226457906,255.160144486087,255.160182799479,"C14 H24 O4"
"X6900_NEG_14_255.232910347723",6900,"NEG",14,255.232994495098,255.232910347723,255.232953818179,"C16 H32 O2"
"X6902_NEG_14_257.081922406446",6902,"NEG",14,257.082008344468,257.081922406446,257.081932477179,"C15 H14 O4"
"X6903_NEG_14_257.093135386643",6903,"NEG",14,257.093222551434,257.093135386643,257.093165866469,"C14 H14 O3 N2"
"X6904_NEG_14_257.103022649923",6904,"NEG",14,257.103108738706,257.103022649923,257.103061845239,"C12 H18 O6"
"X6905_NEG_14_257.175797536191",6905,"NEG",14,257.17588354408,257.175797536191,257.17583286394,"C14 H26 O4"
"X6906_NEG_14_259.061154493756",6906,"NEG",14,259.061243693878,259.061154493756,259.061197032289,"C14 H12 O5"
"X6907_NEG_14_259.09753489778",6907,"NEG",14,259.097624146397,259.09753489778,259.097582541639,"C15 H16 O4"
"X6908_NEG_14_261.04041139326",6908,"NEG",14,261.040502489967,261.04041139326,261.040461587399,"C13 H10 O6"
"X6909_NEG_14_261.076792778189",6909,"NEG",14,261.076883667146,261.076792778189,261.076847096749,"C14 H14 O5"
"X6910_NEG_14_261.113178957573",6910,"NEG",14,261.113270050964,261.113178957573,261.113232606099,"C15 H18 O4"
"X6911_NEG_14_261.149589727634",6911,"NEG",14,261.149681016935,261.149589727634,261.149618115449,"C16 H22 O3"
"X6912_NEG_14_263.019670412581",6912,"NEG",14,263.019762905322,263.019670412581,263.019726142509,"C12 H8 O7"
"X6913_NEG_14_263.056049161023",6913,"NEG",14,263.056142537134,263.056049161023,263.056111651859,"C13 H12 O6"
"X6914_NEG_14_263.092429824587",6914,"NEG",14,263.092522768094,263.092429824587,263.092497161209,"C14 H16 O5"
"X6915_NEG_14_263.128820443737",6915,"NEG",14,263.128913646476,263.128820443737,263.128882670559,"C15 H20 O4"
"X6917_NEG_14_265.07171520621",6917,"NEG",14,265.071810882149,265.07171520621,265.071761716319,"C13 H14 O6"
"X6918_NEG_14_265.108088769166",6918,"NEG",14,265.108183973338,265.108088769166,265.108147225669,"C14 H18 O5"
"X6919_NEG_14_265.144463855589",6919,"NEG",14,265.144559284068,265.144463855589,265.144532735019,"C15 H22 O4"
"X6920_NEG_14_267.087349237618",6920,"NEG",14,267.087447251484,267.087349237618,267.08741178078,"C13 H16 O6"
"X6921_NEG_14_267.160119865519",6921,"NEG",14,267.160217235823,267.160119865519,267.160182799478,"C15 H24 O4"
"X6922_NEG_14_269.103003587092",6922,"NEG",14,269.103103102603,269.103003587092,269.103061845239,"C13 H18 O6"
"X6923_NEG_14_269.212153931098",6923,"NEG",14,269.212254801094,269.212153931098,269.21221837329,"C16 H30 O3"
"X6925_NEG_14_271.061136075999",6925,"NEG",14,271.061240587949,271.061136075999,271.06119703229,"C15 H12 O5"
"X6926_NEG_14_271.064496769216",6926,"NEG",14,271.064597693568,271.064496769216,271.064568335609,"C12 H16 O5 S1"
"X6927_NEG_14_271.097545967576",6927,"NEG",14,271.097649249192,271.097545967576,271.097582541639,"C16 H16 O4"
"X6928_NEG_14_271.227830242446",6928,"NEG",14,271.227933238762,271.227830242446,271.227868437749,"C16 H32 O3"
"X6929_NEG_14_273.040407944515",6929,"NEG",14,273.040511384896,273.040407944515,273.040461587399,"C14 H10 O6"
"X6930_NEG_14_273.076777310073",6930,"NEG",14,273.076882227425,273.076777310073,273.076847096749,"C15 H14 O5"
"X6931_NEG_14_273.113171615863",6931,"NEG",14,273.113276615949,273.113171615863,273.113232606099,"C16 H18 O4"
"X6932_NEG_14_275.019672135582",6932,"NEG",14,275.01978172472,275.019672135582,275.019726142509,"C13 H8 O7"
"X6933_NEG_14_275.056060392789",6933,"NEG",14,275.056166784077,275.056060392789,275.056111651859,"C14 H12 O6"
"X6934_NEG_14_275.092431326777",6934,"NEG",14,275.092537637727,275.092431326777,275.092497161209,"C15 H16 O5"
"X6935_NEG_14_275.128826547248",6935,"NEG",14,275.128932987087,275.128826547248,275.128882670559,"C16 H20 O4"
"X6936_NEG_14_277.035311529928",6936,"NEG",14,277.03542029895,277.035311529928,277.035376206969,"C13 H10 O7"
"X6937_NEG_14_277.071699880675",6937,"NEG",14,277.071808508552,277.071699880675,277.071761716318,"C14 H14 O6"
"X6938_NEG_14_277.108081405911",6938,"NEG",14,277.10818963263,277.108081405911,277.108147225669,"C15 H18 O5"
"X6939_NEG_14_277.144476301004",6939,"NEG",14,277.144584292301,277.144476301004,277.144532735019,"C16 H22 O4"
"X6940_NEG_14_279.014598846825",6940,"NEG",14,279.014713099763,279.014598846825,279.014640762079,"C12 H8 O8"
"X6941_NEG_14_279.05096443069",6941,"NEG",14,279.051075473254,279.05096443069,279.051026271429,"C13 H12 O7"
"X6942_NEG_14_279.087355155647",6942,"NEG",14,279.08746600518,279.087355155647,279.087411780779,"C14 H16 O6"
"X6943_NEG_14_279.123730883646",6943,"NEG",14,279.123841273504,279.123730883646,279.123797290129,"C15 H20 O5"
"X6945_NEG_14_281.066618534925",6945,"NEG",14,281.066734034446,281.066618534925,281.066676335889,"C13 H14 O7"
"X6946_NEG_14_281.103012454745",6946,"NEG",14,281.103125189275,281.103012454745,281.103061845239,"C14 H18 O6"
"X6947_NEG_14_281.139385993135",6947,"NEG",14,281.139498574841,281.139385993135,281.139447354589,"C15 H22 O5"
"X6948_NEG_14_283.082272662407",6948,"NEG",14,283.082389780107,283.082272662407,283.082326400349,"C13 H16 O7"
"X6950_NEG_14_283.264206336473",6950,"NEG",14,283.264321785215,283.264206336473,283.264253947099,"C18 H36 O2"
"X6951_NEG_14_285.040424437951",6951,"NEG",14,285.040541618414,285.040424437951,285.040461587399,"C15 H10 O6"
"X6952_NEG_14_285.076825487575",6952,"NEG",14,285.076947669864,285.076825487575,285.076847096749,"C16 H14 O5"
"X6953_NEG_14_285.080157345012",6953,"NEG",14,285.080273336944,285.080157345012,285.080218400069,"C13 H18 O5 S1"
"X6954_NEG_14_285.097924334642",6954,"NEG",14,285.098041722567,285.097924334642,285.097976464809,"C13 H18 O7"
"X6955_NEG_14_285.113219110912",6955,"NEG",14,285.113335623528,285.113219110912,285.113232606099,"C17 H18 O4"
"X6956_NEG_14_287.019680271872",6956,"NEG",14,287.0198040996,287.019680271872,287.019726142509,"C14 H8 O7"
"X6957_NEG_14_287.056074975406",6957,"NEG",14,287.05619435831,287.056074975406,287.056111651859,"C15 H12 O6"
"X6958_NEG_14_287.0924409913",6958,"NEG",14,287.092560962555,287.0924409913,287.092497161209,"C16 H16 O5"
"X6959_NEG_14_287.128832798262",6959,"NEG",14,287.128953709284,287.128832798262,287.128882670559,"C17 H20 O4"
"X6960_NEG_14_289.035333043825",6960,"NEG",14,289.035455623562,289.035333043825,289.035376206969,"C14 H10 O7"
"X6961_NEG_14_289.071728952505",6961,"NEG",14,289.071850589046,289.071728952505,289.071761716318,"C15 H14 O6"
"X6962_NEG_14_289.108114693979",6962,"NEG",14,289.108235790659,289.108114693979,289.10814722567,"C16 H18 O5"
"X6963_NEG_14_289.144488562143",6963,"NEG",14,289.14460979672,289.144488562143,289.144532735019,"C17 H22 O4"
"X6964_NEG_14_291.014595441151",6964,"NEG",14,291.014723976078,291.014595441151,291.014640762079,"C13 H8 O8"
"X6965_NEG_14_291.050994919494",6965,"NEG",14,291.051118459768,291.050994919494,291.051026271429,"C14 H12 O7"
"X6966_NEG_14_291.087371335537",6966,"NEG",14,291.087494363117,291.087371335537,291.087411780779,"C15 H16 O6"
"X6967_NEG_14_291.123760624326",6967,"NEG",14,291.123883859962,291.123760624326,291.123797290129,"C16 H20 O5"
"X6968_NEG_14_291.160139297945",6968,"NEG",14,291.160263304477,291.160139297945,291.160182799479,"C17 H24 O4"
"X6969_NEG_14_293.066638868449",6969,"NEG",14,293.066764569014,293.066638868449,293.066676335889,"C14 H14 O7"
"X6970_NEG_14_293.103031076186",6970,"NEG",14,293.103156234911,293.103031076186,293.10306184524,"C15 H18 O6"
"X6971_NEG_14_293.139411248495",6971,"NEG",14,293.139536445124,293.139411248495,293.139447354588,"C16 H22 O5"
